%,time(s),cellId,bwpId,IMSI,RNTI,frame,sframe,slot,symStart,numSym,harqId,ndi,rv,mcs,tbSize
1.035,1,0,19,2,103,7,0,9,2,13,1,0,28,16118,
1.035,1,0,20,1,103,7,0,11,2,13,1,0,28,16118,
1.035,3,0,5,3,103,7,0,1,4,12,1,0,28,32237,
1.035,3,0,7,2,103,7,0,5,4,11,1,0,24,26281,
1.035,3,0,11,1,103,7,0,9,4,12,1,0,12,8644,
1.035,5,0,1,5,103,7,0,1,3,13,1,0,18,11827,
1.035,5,0,2,4,103,7,0,4,3,13,1,0,28,24179,
1.035,5,0,8,3,103,7,0,7,2,12,1,0,4,1110,
1.035,5,0,12,2,103,7,0,9,2,12,1,0,20,9637,
1.035,5,0,15,1,103,7,0,11,2,12,1,0,20,9637,
1.036,3,0,5,3,103,8,0,1,4,15,1,0,28,32237,
1.036,3,0,7,2,103,8,0,5,4,15,1,0,24,26281,
1.036,3,0,11,1,103,8,0,9,4,15,1,0,12,8644,
1.036,5,0,1,5,103,8,0,1,3,12,1,0,18,11827,
1.036,5,0,2,4,103,8,0,4,2,12,1,0,28,16118,
1.036,5,0,8,3,103,8,0,6,2,11,1,0,4,1110,
1.036,5,0,12,2,103,8,0,8,2,15,1,0,20,9637,
1.036,5,0,15,1,103,8,0,10,2,11,1,0,24,13140,
1.037,1,0,10,5,103,9,0,1,3,12,1,0,24,19712,
1.037,1,0,16,4,103,9,0,4,3,15,1,0,24,19712,
1.037,1,0,17,3,103,9,0,7,2,15,1,0,28,16118,
1.037,1,0,19,2,103,9,0,9,2,15,1,0,28,16118,
1.037,1,0,20,1,103,9,0,11,2,15,1,0,28,16118,
1.037,3,0,5,3,103,9,0,1,4,14,1,0,28,32237,
1.037,3,0,7,2,103,9,0,5,4,14,1,0,20,19272,
1.037,3,0,11,1,103,9,0,9,4,14,1,0,22,22778,
1.037,5,0,1,5,103,9,0,1,3,11,1,0,18,11827,
1.037,5,0,2,4,103,9,0,4,3,11,1,0,28,24179,
1.037,5,0,8,3,103,9,0,7,2,14,1,0,4,1110,
1.037,5,0,12,2,103,9,0,9,2,11,1,0,28,16118,
1.037,5,0,15,1,103,9,0,11,2,14,1,0,24,13140,
1.038,1,0,10,5,104,0,0,1,3,11,1,0,24,19712,
1.038,1,0,16,4,104,0,0,4,3,14,1,0,28,24179,
1.038,1,0,17,3,104,0,0,7,2,12,1,0,28,16118,
1.038,1,0,19,2,104,0,0,9,2,12,1,0,28,16118,
1.038,1,0,20,1,104,0,0,11,2,12,1,0,28,16118,
1.038,3,0,5,3,104,0,0,1,4,11,1,0,28,32237,
1.038,3,0,7,2,104,0,0,5,4,13,1,0,24,26281,
1.038,3,0,11,1,104,0,0,9,4,11,1,0,20,19272,
1.038,5,0,1,5,104,0,0,1,3,15,1,0,18,11827,
1.038,5,0,2,4,104,0,0,4,3,15,1,0,28,24179,
1.038,5,0,8,3,104,0,0,7,2,15,1,0,6,1752,
1.038,5,0,12,2,104,0,0,9,2,14,1,0,28,16118,
1.038,5,0,15,1,104,0,0,11,2,15,1,0,22,11390,
1.038,7,0,3,7,104,0,0,1,1,15,1,0,20,4818,
1.038,7,0,4,6,104,0,0,2,1,15,1,0,28,8060,
1.038,7,0,6,5,104,0,0,3,2,15,1,0,22,11390,
1.038,7,0,9,4,104,0,0,5,2,13,1,0,18,7885,
1.038,7,0,13,3,104,0,0,7,2,15,1,0,28,16118,
1.038,7,0,14,2,104,0,0,9,2,15,1,0,28,16118,
1.038,7,0,18,1,104,0,0,11,2,15,1,0,28,16118,
1.04,7,0,3,7,104,2,0,1,1,13,1,0,10,1752,
1.04,7,0,4,6,104,2,0,2,1,14,1,0,28,8060,
1.04,7,0,6,5,104,2,0,3,1,14,1,0,16,3505,
1.04,7,0,9,4,104,2,0,4,2,12,1,0,18,7885,
1.04,7,0,13,3,104,2,0,6,2,14,1,0,28,16118,
1.04,7,0,14,2,104,2,0,8,2,14,1,0,28,16118,
1.04,7,0,18,1,104,2,0,10,2,14,1,0,28,16118,
1.041,1,0,10,5,104,3,0,1,3,15,1,0,26,22338,
1.041,1,0,16,4,104,3,0,4,3,13,1,0,24,19712,
1.041,1,0,17,3,104,3,0,7,2,14,1,0,28,16118,
1.041,1,0,19,2,104,3,0,9,2,14,1,0,28,16118,
1.041,1,0,20,1,104,3,0,11,2,14,1,0,28,16118,
1.041,3,0,5,3,104,3,0,1,4,15,1,0,28,32237,
1.041,3,0,7,2,104,3,0,5,4,15,1,0,20,19272,
1.041,3,0,11,1,104,3,0,9,4,15,1,0,12,8644,
1.041,7,0,3,7,104,3,0,1,1,12,1,0,10,1752,
1.041,7,0,4,6,104,3,0,2,1,13,1,0,28,8060,
1.041,7,0,6,5,104,3,0,3,2,13,1,0,28,16118,
1.041,7,0,9,4,104,3,0,5,2,15,1,0,18,7885,
1.041,7,0,13,3,104,3,0,7,2,13,1,0,28,16118,
1.041,7,0,14,2,104,3,0,9,2,13,1,0,28,16118,
1.041,7,0,18,1,104,3,0,11,2,13,1,0,28,16118,
1.042,1,0,10,5,104,4,0,1,3,14,1,0,28,24179,
1.042,1,0,16,4,104,4,0,4,3,15,1,0,24,19712,
1.042,1,0,17,3,104,4,0,7,2,15,1,0,28,16118,
1.042,1,0,19,2,104,4,0,9,2,15,1,0,28,16118,
1.042,1,0,20,1,104,4,0,11,2,15,1,0,28,16118,
1.042,7,0,3,7,104,4,0,1,1,11,1,0,10,1752,
1.042,7,0,4,6,104,4,0,2,1,12,1,0,28,8060,
1.042,7,0,6,5,104,4,0,3,2,12,1,0,28,16118,
1.042,7,0,9,4,104,4,0,5,2,14,1,0,14,5607,
1.042,7,0,13,3,104,4,0,7,2,12,1,0,28,16118,
1.042,7,0,14,2,104,4,0,9,2,12,1,0,28,16118,
1.042,7,0,18,1,104,4,0,11,2,12,1,0,28,16118,
1.044,1,0,10,5,104,6,0,1,3,12,1,0,26,22338,
1.044,1,0,16,4,104,6,0,4,3,11,1,0,24,19712,
1.044,1,0,17,3,104,6,0,7,2,13,1,0,28,16118,
1.044,1,0,19,2,104,6,0,9,2,13,1,0,28,16118,
1.044,1,0,20,1,104,6,0,11,2,13,1,0,28,16118,
1.044,3,0,5,3,104,6,0,1,4,14,1,0,28,32237,
1.044,3,0,7,2,104,6,0,5,4,14,1,0,20,19272,
1.044,3,0,11,1,104,6,0,9,4,13,1,0,12,8644,
1.044,5,0,1,5,104,6,0,1,3,14,1,0,16,10514,
1.044,5,0,2,4,104,6,0,4,3,15,1,0,28,24179,
1.044,5,0,8,3,104,6,0,7,2,13,1,0,2,641,
1.044,5,0,12,2,104,6,0,9,2,13,1,0,20,9637,
1.044,5,0,15,1,104,6,0,11,2,14,1,0,22,11390,
1.044,7,0,3,7,104,6,0,1,1,14,1,0,10,1752,
1.044,7,0,4,6,104,6,0,2,1,15,1,0,28,8060,
1.044,7,0,6,5,104,6,0,3,2,11,1,0,14,5607,
1.044,7,0,9,4,104,6,0,5,2,13,1,0,18,7885,
1.044,7,0,13,3,104,6,0,7,2,15,1,0,28,16118,
1.044,7,0,14,2,104,6,0,9,2,15,1,0,28,16118,
1.044,7,0,18,1,104,6,0,11,2,15,1,0,28,16118,
1.045,1,0,10,5,104,7,0,1,3,13,1,0,26,22338,
1.045,1,0,16,4,104,7,0,4,3,12,1,0,26,22338,
1.045,1,0,17,3,104,7,0,7,2,12,1,0,28,16118,
1.045,1,0,19,2,104,7,0,9,2,12,1,0,28,16118,
1.045,1,0,20,1,104,7,0,11,2,12,1,0,28,16118,
1.045,3,0,5,3,104,7,0,1,4,13,1,0,28,32237,
1.045,3,0,7,2,104,7,0,5,4,12,1,0,20,19272,
1.045,3,0,11,1,104,7,0,9,4,12,1,0,14,11214,
1.045,5,0,1,5,104,7,0,1,3,13,1,0,16,10514,
1.045,5,0,2,4,104,7,0,4,3,14,1,0,28,24179,
1.045,5,0,8,3,104,7,0,7,2,12,1,0,0,466,
1.045,5,0,12,2,104,7,0,9,2,12,1,0,20,9637,
1.045,5,0,15,1,104,7,0,11,2,13,1,0,22,11390,
1.045,7,0,3,7,104,7,0,1,1,13,1,0,8,1286,
1.045,7,0,4,6,104,7,0,2,1,14,1,0,28,8060,
1.045,7,0,6,5,104,7,0,3,2,14,1,0,14,5607,
1.045,7,0,9,4,104,7,0,5,2,12,1,0,18,7885,
1.045,7,0,13,3,104,7,0,7,2,14,1,0,28,16118,
1.045,7,0,14,2,104,7,0,9,2,14,1,0,28,16118,
1.045,7,0,18,1,104,7,0,11,2,14,1,0,28,16118,
1.046,3,0,5,3,104,8,0,1,4,15,1,0,28,32237,
1.046,3,0,7,2,104,8,0,5,4,15,1,0,18,15770,
1.046,3,0,11,1,104,8,0,9,4,15,1,0,14,11214,
1.046,5,0,1,5,104,8,0,1,3,12,1,0,16,10514,
1.046,5,0,2,4,104,8,0,4,3,13,1,0,28,24179,
1.046,5,0,8,3,104,8,0,7,2,11,1,0,2,641,
1.046,5,0,12,2,104,8,0,9,2,15,1,0,20,9637,
1.046,5,0,15,1,104,8,0,11,2,12,1,0,22,11390,
1.047,1,0,10,5,104,9,0,1,3,14,1,0,24,19712,
1.047,1,0,16,4,104,9,0,4,3,15,1,0,24,19712,
1.047,1,0,17,3,104,9,0,7,2,15,1,0,28,16118,
1.047,1,0,19,2,104,9,0,9,2,15,1,0,28,16118,
1.047,1,0,20,1,104,9,0,11,2,15,1,0,28,16118,
1.048,1,0,10,5,105,0,0,1,3,11,1,0,28,24179,
1.048,1,0,16,4,105,0,0,4,3,14,1,0,26,22338,
1.048,1,0,17,3,105,0,0,7,2,14,1,0,28,16118,
1.048,1,0,19,2,105,0,0,9,2,14,1,0,28,16118,
1.048,1,0,20,1,105,0,0,11,2,14,1,0,28,16118,
1.048,7,0,3,7,105,0,0,1,1,15,1,0,12,2163,
1.048,7,0,4,6,105,0,0,2,1,13,1,0,28,8060,
1.048,7,0,6,5,105,0,0,3,1,15,1,0,14,2805,
1.048,7,0,9,4,105,0,0,4,2,14,1,0,16,7008,
1.048,7,0,13,3,105,0,0,6,2,13,1,0,28,16118,
1.048,7,0,14,2,105,0,0,8,2,13,1,0,28,16118,
1.048,7,0,18,1,105,0,0,10,2,13,1,0,28,16118,
1.049,1,0,10,5,105,1,0,1,3,12,1,0,28,24179,
1.049,1,0,16,4,105,1,0,4,3,13,1,0,26,22338,
1.049,1,0,17,3,105,1,0,7,2,13,1,0,28,16118,
1.049,1,0,19,2,105,1,0,9,2,13,1,0,28,16118,
1.049,1,0,20,1,105,1,0,11,2,13,1,0,28,16118,
1.049,3,0,5,3,105,1,0,1,4,14,1,0,28,32237,
1.049,3,0,7,2,105,1,0,5,4,14,1,0,22,22778,
1.049,3,0,11,1,105,1,0,9,4,13,1,0,6,3505,
1.049,5,0,1,5,105,1,0,1,3,15,1,0,16,10514,
1.049,5,0,2,4,105,1,0,4,3,15,1,0,28,24179,
1.049,5,0,8,3,105,1,0,7,2,15,1,0,2,641,
1.049,5,0,12,2,105,1,0,9,2,13,1,0,0,466,
1.049,5,0,15,1,105,1,0,11,2,15,1,0,16,7008,
1.05,7,0,3,7,105,2,0,1,1,14,1,0,10,1752,
1.05,7,0,4,6,105,2,0,2,1,15,1,0,28,8060,
1.05,7,0,6,5,105,2,0,3,2,14,1,0,14,5607,
1.05,7,0,9,4,105,2,0,5,2,12,1,0,18,7885,
1.05,7,0,13,3,105,2,0,7,2,15,1,0,28,16118,
1.05,7,0,14,2,105,2,0,9,2,15,1,0,28,16118,
1.05,7,0,18,1,105,2,0,11,2,15,1,0,28,16118,
1.051,1,0,10,5,105,3,0,1,3,15,1,0,26,22338,
1.051,1,0,16,4,105,3,0,4,3,11,1,0,24,19712,
1.051,1,0,17,3,105,3,0,7,2,12,1,0,28,16118,
1.051,1,0,19,2,105,3,0,9,2,12,1,0,28,16118,
1.051,1,0,20,1,105,3,0,11,2,12,1,0,28,16118,
1.051,7,0,3,7,105,3,0,1,1,13,1,0,10,1752,
1.051,7,0,4,6,105,3,0,2,1,14,1,0,28,8060,
1.051,7,0,6,5,105,3,0,3,2,13,1,0,14,5607,
1.051,7,0,9,4,105,3,0,5,2,15,1,0,16,7008,
1.051,7,0,13,3,105,3,0,7,2,14,1,0,28,16118,
1.051,7,0,14,2,105,3,0,9,2,14,1,0,28,16118,
1.051,7,0,18,1,105,3,0,11,2,14,1,0,28,16118,
1.052,1,0,10,5,105,4,0,1,3,14,1,0,28,24179,
1.052,1,0,16,4,105,4,0,4,3,15,1,0,24,19712,
1.052,1,0,17,3,105,4,0,7,2,15,1,0,28,16118,
1.052,1,0,19,2,105,4,0,9,2,15,1,0,28,16118,
1.052,1,0,20,1,105,4,0,11,2,15,1,0,28,16118,
1.052,3,0,5,3,105,4,0,1,4,15,1,0,28,32237,
1.052,3,0,7,2,105,4,0,5,4,15,1,0,22,22778,
1.052,3,0,11,1,105,4,0,9,4,14,1,0,12,8644,
1.052,5,0,1,5,105,4,0,1,3,14,1,0,18,11827,
1.052,5,0,2,4,105,4,0,4,3,14,1,0,28,24179,
1.052,5,0,8,3,105,4,0,7,2,14,1,0,4,1110,
1.052,5,0,12,2,105,4,0,9,2,12,1,0,18,7885,
1.052,5,0,15,1,105,4,0,11,2,14,1,0,22,11390,
1.052,7,0,3,7,105,4,0,1,1,12,1,0,10,1752,
1.052,7,0,4,6,105,4,0,2,1,12,1,0,28,8060,
1.052,7,0,6,5,105,4,0,3,2,12,1,0,20,9637,
1.052,7,0,9,4,105,4,0,5,2,11,1,0,14,5607,
1.052,7,0,13,3,105,4,0,7,2,12,1,0,28,16118,
1.052,7,0,14,2,105,4,0,9,2,12,1,0,28,16118,
1.052,7,0,18,1,105,4,0,11,2,12,1,0,28,16118,
1.053,3,0,5,3,105,5,0,1,4,13,1,0,28,32237,
1.053,3,0,7,2,105,5,0,5,4,13,1,0,22,22778,
1.053,3,0,11,1,105,5,0,9,4,11,1,0,14,11214,
1.053,5,0,1,5,105,5,0,1,3,13,1,0,18,11827,
1.053,5,0,2,4,105,5,0,4,3,13,1,0,28,24179,
1.053,5,0,8,3,105,5,0,7,2,13,1,0,4,1110,
1.053,5,0,12,2,105,5,0,9,2,14,1,0,24,13140,
1.053,5,0,15,1,105,5,0,11,2,12,1,0,22,11390,
1.054,5,0,1,5,105,6,0,1,3,15,1,0,18,11827,
1.054,5,0,2,4,105,6,0,4,3,15,1,0,28,24179,
1.054,5,0,8,3,105,6,0,7,2,15,1,0,4,1110,
1.054,5,0,12,2,105,6,0,9,2,13,1,0,26,14893,
1.054,5,0,15,1,105,6,0,11,2,15,1,0,22,11390,
1.054,7,0,3,7,105,6,0,1,1,15,1,0,12,2163,
1.054,7,0,4,6,105,6,0,2,1,13,1,0,28,8060,
1.054,7,0,6,5,105,6,0,3,2,11,1,0,12,4323,
1.054,7,0,9,4,105,6,0,5,2,14,1,0,16,7008,
1.054,7,0,13,3,105,6,0,7,2,13,1,0,28,16118,
1.054,7,0,14,2,105,6,0,9,2,13,1,0,28,16118,
1.054,7,0,18,1,105,6,0,11,2,13,1,0,28,16118,
1.055,1,0,10,5,105,7,0,1,3,13,1,0,26,22338,
1.055,1,0,16,4,105,7,0,4,2,14,1,0,24,13140,
1.055,1,0,17,3,105,7,0,6,2,14,1,0,28,16118,
1.055,1,0,19,2,105,7,0,8,2,14,1,0,28,16118,
1.055,1,0,20,1,105,7,0,10,2,14,1,0,28,16118,
1.055,3,0,5,3,105,7,0,1,4,14,1,0,28,32237,
1.055,3,0,7,2,105,7,0,5,4,12,1,0,20,19272,
1.055,3,0,11,1,105,7,0,9,4,13,1,0,12,8644,
1.055,5,0,1,5,105,7,0,1,3,12,1,0,18,11827,
1.055,5,0,2,4,105,7,0,4,3,12,1,0,28,24179,
1.055,5,0,8,3,105,7,0,7,2,12,1,0,2,641,
1.055,5,0,12,2,105,7,0,9,2,11,1,0,18,7885,
1.055,5,0,15,1,105,7,0,11,2,13,1,0,24,13140,
1.055,7,0,3,7,105,7,0,1,1,14,1,0,12,2163,
1.055,7,0,4,6,105,7,0,2,1,15,1,0,28,8060,
1.055,7,0,6,5,105,7,0,3,2,14,1,0,12,4323,
1.055,7,0,9,4,105,7,0,5,2,13,1,0,20,9637,
1.055,7,0,13,3,105,7,0,7,2,15,1,0,28,16118,
1.055,7,0,14,2,105,7,0,9,2,15,1,0,28,16118,
1.055,7,0,18,1,105,7,0,11,2,15,1,0,28,16118,
1.056,1,0,10,5,105,8,0,1,3,15,1,0,26,22338,
1.056,1,0,16,4,105,8,0,4,3,12,1,0,28,24179,
1.056,1,0,17,3,105,8,0,7,2,13,1,0,28,16118,
1.056,1,0,19,2,105,8,0,9,2,13,1,0,28,16118,
1.056,1,0,20,1,105,8,0,11,2,13,1,0,28,16118,
1.056,3,0,5,3,105,8,0,1,4,12,1,0,28,32237,
1.056,3,0,7,2,105,8,0,5,4,11,1,0,20,19272,
1.056,3,0,11,1,105,8,0,9,4,15,1,0,14,11214,
1.056,5,0,1,5,105,8,0,1,3,11,1,0,18,11827,
1.056,5,0,2,4,105,8,0,4,3,11,1,0,28,24179,
1.056,5,0,8,3,105,8,0,7,2,11,1,0,2,641,
1.056,5,0,12,2,105,8,0,9,2,15,1,0,18,7885,
1.056,5,0,15,1,105,8,0,11,2,11,1,0,20,9637,
1.056,7,0,3,7,105,8,0,1,1,13,1,0,20,4818,
1.056,7,0,4,6,105,8,0,2,1,14,1,0,28,8060,
1.056,7,0,6,5,105,8,0,3,2,13,1,0,22,11390,
1.056,7,0,9,4,105,8,0,5,2,15,1,0,20,9637,
1.056,7,0,13,3,105,8,0,7,2,14,1,0,28,16118,
1.056,7,0,14,2,105,8,0,9,2,14,1,0,28,16118,
1.056,7,0,18,1,105,8,0,11,2,14,1,0,28,16118,
1.058,1,0,10,5,106,0,0,1,3,11,1,0,26,22338,
1.058,1,0,16,4,106,0,0,4,3,15,1,0,24,19712,
1.058,1,0,17,3,106,0,0,7,2,15,1,0,28,16118,
1.058,1,0,19,2,106,0,0,9,2,15,1,0,28,16118,
1.058,1,0,20,1,106,0,0,11,2,15,1,0,28,16118,
1.058,7,0,3,7,106,0,0,1,1,12,1,0,10,1752,
1.058,7,0,4,6,106,0,0,2,1,12,1,0,28,8060,
1.058,7,0,6,5,106,0,0,3,1,15,1,0,16,3505,
1.058,7,0,9,4,106,0,0,4,2,12,1,0,18,7885,
1.058,7,0,13,3,106,0,0,6,2,12,1,0,28,16118,
1.058,7,0,14,2,106,0,0,8,2,12,1,0,28,16118,
1.058,7,0,18,1,106,0,0,10,2,12,1,0,28,16118,
1.059,1,0,10,5,106,1,0,1,3,12,1,0,28,24179,
1.059,1,0,16,4,106,1,0,4,3,13,1,0,24,19712,
1.059,1,0,17,3,106,1,0,7,2,12,1,0,28,16118,
1.059,1,0,19,2,106,1,0,9,2,12,1,0,28,16118,
1.059,1,0,20,1,106,1,0,11,2,12,1,0,28,16118,
1.059,3,0,5,3,106,1,0,1,4,15,1,0,28,32237,
1.059,3,0,7,2,106,1,0,5,4,14,1,0,24,26281,
1.059,3,0,11,1,106,1,0,9,4,14,1,0,12,8644,
1.059,7,0,3,7,106,1,0,1,1,15,1,0,10,1752,
1.059,7,0,4,6,106,1,0,2,1,13,1,0,28,8060,
1.059,7,0,6,5,106,1,0,3,2,11,1,0,22,11390,
1.059,7,0,9,4,106,1,0,5,2,14,1,0,18,7885,
1.059,7,0,13,3,106,1,0,7,2,13,1,0,28,16118,
1.059,7,0,14,2,106,1,0,9,2,13,1,0,28,16118,
1.059,7,0,18,1,106,1,0,11,2,13,1,0,28,16118,
1.06,1,0,10,5,106,2,0,1,3,13,1,0,28,24179,
1.06,1,0,16,4,106,2,0,4,3,14,1,0,28,24179,
1.06,1,0,17,3,106,2,0,7,2,14,1,0,28,16118,
1.06,1,0,19,2,106,2,0,9,2,14,1,0,28,16118,
1.06,1,0,20,1,106,2,0,11,2,14,1,0,28,16118,
1.06,3,0,5,3,106,2,0,1,4,14,1,0,28,32237,
1.06,3,0,7,2,106,2,0,5,4,13,1,0,18,15770,
1.06,3,0,11,1,106,2,0,9,4,13,1,0,12,8644,
1.062,1,0,10,5,106,4,0,1,3,15,1,0,26,22338,
1.062,1,0,16,4,106,4,0,4,3,11,1,0,24,19712,
1.062,1,0,17,3,106,4,0,7,2,13,1,0,28,16118,
1.062,1,0,19,2,106,4,0,9,2,13,1,0,28,16118,
1.062,1,0,20,1,106,4,0,11,2,13,1,0,28,16118,
1.062,3,0,5,3,106,4,0,1,4,13,1,0,28,32237,
1.062,3,0,7,2,106,4,0,5,4,15,1,0,20,19272,
1.062,3,0,11,1,106,4,0,9,4,12,1,0,12,8644,
1.062,5,0,1,5,106,4,0,1,3,14,1,0,16,10514,
1.062,5,0,2,4,106,4,0,4,3,15,1,0,28,24179,
1.062,5,0,8,3,106,4,0,7,2,15,1,0,2,641,
1.062,5,0,12,2,106,4,0,9,2,15,1,0,20,9637,
1.062,5,0,15,1,106,4,0,11,2,14,1,0,22,11390,
1.062,7,0,3,7,106,4,0,1,1,11,1,0,10,1752,
1.062,7,0,4,6,106,4,0,2,1,15,1,0,28,8060,
1.062,7,0,6,5,106,4,0,3,2,14,1,0,16,7008,
1.062,7,0,9,4,106,4,0,5,2,11,1,0,18,7885,
1.062,7,0,13,3,106,4,0,7,2,15,1,0,28,16118,
1.062,7,0,14,2,106,4,0,9,2,15,1,0,28,16118,
1.062,7,0,18,1,106,4,0,11,2,15,1,0,28,16118,
1.063,1,0,10,5,106,5,0,1,3,14,1,0,28,24179,
1.063,1,0,16,4,106,5,0,4,3,15,1,0,24,19712,
1.063,1,0,17,3,106,5,0,7,2,15,1,0,28,16118,
1.063,1,0,19,2,106,5,0,9,2,15,1,0,28,16118,
1.063,1,0,20,1,106,5,0,11,2,15,1,0,28,16118,
1.063,3,0,5,3,106,5,0,1,4,12,1,0,28,32237,
1.063,3,0,7,2,106,5,0,5,4,12,1,0,20,19272,
1.063,3,0,11,1,106,5,0,9,4,11,1,0,12,8644,
1.063,5,0,1,5,106,5,0,1,3,13,1,0,20,14456,
1.063,5,0,2,4,106,5,0,4,2,14,1,0,28,16118,
1.063,5,0,8,3,106,5,0,6,2,14,1,0,2,641,
1.063,5,0,12,2,106,5,0,8,2,14,1,0,20,9637,
1.063,5,0,15,1,106,5,0,10,2,12,1,0,22,11390,
1.064,5,0,1,5,106,6,0,1,3,15,1,0,20,14456,
1.064,5,0,2,4,106,6,0,4,3,13,1,0,28,24179,
1.064,5,0,8,3,106,6,0,7,2,13,1,0,2,641,
1.064,5,0,12,2,106,6,0,9,2,13,1,0,26,14893,
1.064,5,0,15,1,106,6,0,11,2,15,1,0,22,11390,
1.065,3,0,5,3,106,7,0,1,4,15,1,0,28,32237,
1.065,3,0,7,2,106,7,0,5,4,13,1,0,20,19272,
1.065,3,0,11,1,106,7,0,9,4,14,1,0,22,22778,
1.065,5,0,1,5,106,7,0,1,3,12,1,0,16,10514,
1.065,5,0,2,4,106,7,0,4,3,12,1,0,28,24179,
1.065,5,0,8,3,106,7,0,7,2,12,1,0,2,641,
1.065,5,0,12,2,106,7,0,9,2,12,1,0,22,11390,
1.065,5,0,15,1,106,7,0,11,2,13,1,0,26,14893,
1.065,7,0,3,7,106,7,0,1,1,15,1,0,12,2163,
1.065,7,0,4,6,106,7,0,2,1,14,1,0,28,8060,
1.065,7,0,6,5,106,7,0,3,2,12,1,0,16,7008,
1.065,7,0,9,4,106,7,0,5,2,13,1,0,16,7008,
1.065,7,0,13,3,106,7,0,7,2,14,1,0,28,16118,
1.065,7,0,14,2,106,7,0,9,2,14,1,0,28,16118,
1.065,7,0,18,1,106,7,0,11,2,14,1,0,28,16118,
1.066,1,0,10,5,106,8,0,1,3,11,1,0,26,22338,
1.066,1,0,16,4,106,8,0,4,3,13,1,0,24,19712,
1.066,1,0,17,3,106,8,0,7,2,14,1,0,28,16118,
1.066,1,0,19,2,106,8,0,9,2,14,1,0,28,16118,
1.066,1,0,20,1,106,8,0,11,2,14,1,0,28,16118,
1.066,3,0,5,3,106,8,0,1,4,14,1,0,28,32237,
1.066,3,0,7,2,106,8,0,5,4,11,1,0,20,19272,
1.066,3,0,11,1,106,8,0,9,4,15,1,0,20,19272,
1.066,5,0,1,5,106,8,0,1,3,11,1,0,16,10514,
1.066,5,0,2,4,106,8,0,4,3,11,1,0,28,24179,
1.066,5,0,8,3,106,8,0,7,2,11,1,0,2,641,
1.066,5,0,12,2,106,8,0,9,2,11,1,0,22,11390,
1.066,5,0,15,1,106,8,0,11,2,11,1,0,20,9637,
1.066,7,0,3,7,106,8,0,1,1,14,1,0,12,2163,
1.066,7,0,4,6,106,8,0,2,1,13,1,0,28,8060,
1.066,7,0,6,5,106,8,0,3,2,13,1,0,16,7008,
1.066,7,0,9,4,106,8,0,5,2,15,1,0,16,7008,
1.066,7,0,13,3,106,8,0,7,2,13,1,0,28,16118,
1.066,7,0,14,2,106,8,0,9,2,13,1,0,28,16118,
1.066,7,0,18,1,106,8,0,11,2,13,1,0,28,16118,
1.067,1,0,10,5,106,9,0,1,3,15,1,0,26,22338,
1.067,1,0,16,4,106,9,0,4,3,12,1,0,28,24179,
1.067,1,0,17,3,106,9,0,7,2,13,1,0,28,16118,
1.067,1,0,19,2,106,9,0,9,2,13,1,0,28,16118,
1.067,1,0,20,1,106,9,0,11,2,13,1,0,28,16118,
1.067,3,0,5,3,106,9,0,1,4,13,1,0,28,32237,
1.067,3,0,7,2,106,9,0,5,4,15,1,0,20,19272,
1.067,3,0,11,1,106,9,0,9,4,13,1,0,12,8644,
1.067,5,0,1,5,106,9,0,1,3,14,1,0,26,22338,
1.067,5,0,2,4,106,9,0,4,3,15,1,0,28,24179,
1.067,5,0,8,3,106,9,0,7,2,15,1,0,2,641,
1.067,5,0,12,2,106,9,0,9,2,15,1,0,22,11390,
1.067,5,0,15,1,106,9,0,11,2,14,1,0,20,9637,
1.067,7,0,3,7,106,9,0,1,1,13,1,0,14,2805,
1.067,7,0,4,6,106,9,0,2,1,15,1,0,28,8060,
1.067,7,0,6,5,106,9,0,3,2,14,1,0,20,9637,
1.067,7,0,9,4,106,9,0,5,2,12,1,0,14,5607,
1.067,7,0,13,3,106,9,0,7,2,15,1,0,28,16118,
1.067,7,0,14,2,106,9,0,9,2,15,1,0,28,16118,
1.067,7,0,18,1,106,9,0,11,2,15,1,0,28,16118,
1.068,3,0,5,3,107,0,0,1,4,12,1,0,28,32237,
1.068,3,0,7,2,107,0,0,5,4,12,1,0,20,19272,
1.068,3,0,11,1,107,0,0,9,4,12,1,0,12,8644,
1.068,7,0,3,7,107,0,0,1,1,12,1,0,10,1752,
1.068,7,0,4,6,107,0,0,2,1,12,1,0,28,8060,
1.068,7,0,6,5,107,0,0,3,1,15,1,0,16,3505,
1.068,7,0,9,4,107,0,0,4,2,11,1,0,18,7885,
1.068,7,0,13,3,107,0,0,6,2,12,1,0,28,16118,
1.068,7,0,14,2,107,0,0,8,2,12,1,0,28,16118,
1.068,7,0,18,1,107,0,0,10,2,12,1,0,28,16118,
1.069,1,0,10,5,107,1,0,1,3,12,1,0,26,22338,
1.069,1,0,16,4,107,1,0,4,3,15,1,0,24,19712,
1.069,1,0,17,3,107,1,0,7,2,15,1,0,28,16118,
1.069,1,0,19,2,107,1,0,9,2,15,1,0,28,16118,
1.069,1,0,20,1,107,1,0,11,2,15,1,0,28,16118,
1.069,3,0,5,3,107,1,0,1,4,11,1,0,28,32237,
1.069,3,0,7,2,107,1,0,5,4,14,1,0,20,19272,
1.069,3,0,11,1,107,1,0,9,4,11,1,0,20,19272,
1.069,7,0,3,7,107,1,0,1,1,11,1,0,10,1752,
1.069,7,0,4,6,107,1,0,2,1,11,1,0,28,8060,
